Date,Open,High,Low,Close,Volume,Stock,MA20,Daily_Return,Quantity,Investment_Value
2025-08-07,7923.468026402485,7947.26222467997,7899.673828125,7899.673828125,43621300,BBCA,8021.0245361328125,0.0,100,789967.3828125
2025-08-08,7923.468026402485,7994.85062123494,7899.673828125,7899.673828125,68378700,BBCA,8005.558276367187,0.0,100,789967.3828125
2025-08-11,8090.027812043129,8137.6162109375,8018.645213701572,8137.6162109375,128561300,BBCA,8006.747998046875,3.012053256747893,100,813761.62109375
2025-08-12,8208.998692399364,8446.940683483404,8161.410294182557,8423.146484375,171015700,BBCA,8021.02451171875,3.5087704560670785,100,842314.6484375
2025-08-13,8542.11671426383,8542.11671426383,8304.174744507178,8494.5283203125,129083900,BBCA,8040.059838867188,0.847448587887123,100,849452.83203125
2025-08-14,8494.528862847223,8518.323061342593,8327.96947337963,8351.763671875,122930900,BBCA,8051.95693359375,-1.680665989377128,100,835176.3671875
2025-08-15,8399.352839327406,8423.147040005388,8280.3818359375,8280.3818359375,68754200,BBCA,8065.04375,-0.8546917602312187,100,828038.18359375
2025-08-19,8185.204630055147,8185.204630055147,8042.439433019302,8090.02783203125,128591700,BBCA,8067.423193359375,-2.2988553870800787,100,809002.783203125
2025-08-20,7971.056584780517,8185.204373625366,7947.262386019978,8113.82177734375,202260200,BBCA,8073.371728515625,0.29411450499949865,100,811382.177734375
2025-08-21,8137.6162109375,8161.410410384686,8090.027812043129,8137.6162109375,69470200,BBCA,8079.320263671875,0.2932580262015483,100,813761.62109375
2025-08-22,8161.409955447947,8161.409955447947,8042.43896484375,8042.43896484375,66394100,BBCA,8076.9408203125,-1.1695961523206955,100,804243.896484375
2025-08-25,8113.8217960684,8137.615994883849,8066.2333984375,8066.2333984375,64052700,BBCA,8078.130541992187,0.29586091604503206,100,806623.33984375
2025-08-26,8042.439535984848,8066.233735795454,7852.0859375,7852.0859375,326794200,BBCA,8066.233447265625,-2.6548631853249183,100,785208.59375
2025-08-27,7852.08543157003,7947.26222467997,7804.497035015061,7899.673828125,111915700,BBCA,8061.474584960937,0.6060541237549399,100,789967.3828125
2025-08-28,7947.262460702891,7971.056659687031,7875.87986375047,7923.46826171875,81281400,BBCA,8059.095166015625,0.3012077980869998,100,792346.826171875
2025-08-29,7852.086261005224,7875.880461796149,7685.52685546875,7685.52685546875,236499300,BBCA,8049.5775146484375,-3.002995637650041,100,768552.685546875
2025-09-01,7281.025241088867,7661.732443237304,7233.436840820313,7614.14404296875,421127500,BBCA,8035.301025390625,-0.9287953037234731,100,761414.404296875
2025-09-02,7614.14404296875,7780.703443908691,7614.14404296875,7614.14404296875,155531500,BBCA,8022.2142333984375,0.0,100,761414.404296875
2025-09-03,7518.967011167711,7614.143808777429,7518.967011167711,7590.349609375,212372700,BBCA,8000.7994384765625,-0.31250306612892187,100,759034.9609375
2025-09-04,7590.349842834473,7614.14404296875,7542.761442565918,7614.14404296875,103534800,BBCA,7986.52294921875,0.3134827092069692,100,761414.404296875
2025-09-08,7637.938376686789,7637.938376686789,7328.61376953125,7328.61376953125,321191900,BBCA,7957.969946289062,-3.749998316635106,100,732861.376953125
2025-09-09,7257.230999208368,7352.407799197987,7114.465799223942,7162.05419921875,595368700,BBCA,7921.08896484375,-2.2727295440915785,100,716205.419921875
2025-09-10,7185.84805063101,7423.7900390625,7185.84805063101,7423.7900390625,246849600,BBCA,7885.39765625,3.6544800215600137,100,742379.00390625
2025-09-11,7518.967306926751,7590.349907941879,7471.37890625,7471.37890625,235173400,BBCA,7837.80927734375,0.6410319653047392,100,747137.890625
2025-09-12,7590.349629399152,7590.349629399152,7471.378632073147,7542.76123046875,156084700,BBCA,7790.220922851562,0.9554103079826071,100,754276.123046875
2025-09-15,7614.14378894081,7709.32058630257,7590.34958960037,7637.93798828125,142567700,BBCA,7754.529638671875,1.2618291220466649,100,763793.798828125
2025-09-16,7661.732227794756,7685.526427259957,7518.967031003549,7542.76123046875,129312900,BBCA,7717.648608398437,-1.2461054012028905,100,754276.123046875
2025-09-17,7471.37890625,7518.967306926751,7423.790505573248,7471.37890625,183725900,BBCA,7686.716162109375,-0.9463686047810116,100,747137.890625
2025-09-18,7471.378972833807,7518.967373934659,7281.025368430398,7328.61376953125,275378700,BBCA,7647.45576171875,-1.9108271513217367,100,732861.376953125
2025-09-19,7281.024846003606,7447.584237905649,7281.024846003606,7423.7900390625,149025300,BBCA,7611.764453125,1.2986940303355343,100,742379.00390625
2025-09-22,7423.789820995146,7447.584019139361,7352.4072265625,7352.4072265625,92588800,BBCA,7577.262866210937,-0.9615413707068532,100,735240.72265625
2025-09-23,7376.201853918651,7518.96705109127,7376.201853918651,7495.1728515625,102606200,BBCA,7548.7098388671875,1.941753504678334,100,749517.28515625
2025-09-24,7566.555491358521,7566.555491358521,7352.40769443328,7399.99609375,150428400,BBCA,7526.1053466796875,-1.2698407321274585,100,739999.609375
2025-09-25,7352.4079700816765,7399.996371182528,7328.61376953125,7328.61376953125,147986600,BBCA,7497.55234375,-0.9646265121550424,100,732861.376953125
2025-09-26,7209.642557313013,7328.613556608607,7209.642557313013,7257.23095703125,121657700,BBCA,7464.240478515625,-0.9740288510874273,100,725723.095703125
2025-09-29,7376.20189409164,7423.79029340836,7328.61349477492,7399.99609375,116454700,BBCA,7449.963940429688,1.9672122544264647,100,739999.609375
2025-09-30,7328.613556608607,7399.996156185964,7257.23095703125,7257.23095703125,170666700,BBCA,7432.1182861328125,-1.9292596227088343,100,725723.095703125
2025-10-01,7233.4365625,7304.81916015625,7138.259765625,7138.259765625,202433400,BBCA,7408.324072265625,-1.6393469094570179,100,713825.9765625
2025-10-02,7138.259765625,7233.4365625,7138.259765625,7138.259765625,126952400,BBCA,7385.719580078125,0.0,100,713825.9765625
2025-10-03,7162.05419921875,7185.848399216155,7138.259999221345,7162.05419921875,76787500,BBCA,7363.115087890625,0.3333366166966112,100,716205.419921875
2025-10-06,7138.259765625,7185.8481640625005,7090.6713671875,7138.259765625,104032400,BBCA,7353.597387695312,-0.3322291752043127,100,713825.9765625
2025-10-07,7185.847891527434,7233.436288160066,7138.259494894802,7209.64208984375,74282600,BBCA,7355.976782226562,0.9999961694095116,100,720964.208984375
2025-10-08,7138.259567002118,7162.053765558792,7019.28857421875,7019.28857421875,168080800,BBCA,7335.751708984375,-2.6402630429206986,100,701928.857421875
2025-10-09,7019.288750452711,7328.613339455712,6947.90615299048,7185.84814453125,293567400,BBCA,7321.475170898438,2.3728839262181056,100,718584.814453125
2025-10-10,7090.671406513936,7090.671406513936,6995.494609111064,7043.0830078125,107426000,BBCA,7296.491259765625,-1.986754156882664,100,704308.30078125
2025-10-13,6947.906483308448,7019.289084164356,6947.906483308448,6971.70068359375,101847900,BBCA,7263.17939453125,-1.0135096255371345,100,697170.068359375
2025-10-14,6924.112070649246,6995.494669315733,6900.31787109375,6900.31787109375,151862300,BBCA,7231.0572265625,-1.023893820742805,100,690031.787109375
2025-10-15,6900.31787109375,6995.494669315733,6876.523671538254,6900.31787109375,133206400,BBCA,7202.504174804688,0.0,100,690031.787109375
2025-10-16,6900.317851027397,6971.700449486301,6876.523651541096,6947.90625,120611200,BBCA,7183.468798828125,0.6896548796049506,100,694790.625
2025-10-17,6947.906171875,7162.05396484375,6924.11197265625,7138.259765625,157334400,BBCA,7169.19228515625,2.739724872151239,100,713825.9765625
2025-10-20,7328.613454861111,7614.143849206349,7257.230856274801,7495.1728515625,393421800,BBCA,7176.33056640625,5.000001368068041,100,749517.28515625
2025-10-21,7709.320416205752,8066.2333984375,7709.320416205752,8066.2333984375,529802600,BBCA,7204.88359375,7.619044392764773,100,806623.33984375
2025-10-22,8280.381556068978,8280.381556068978,7804.49755859375,7804.49755859375,392957200,BBCA,7225.108666992188,-3.2448334546636204,100,780449.755859375
2025-10-23,7804.497266798048,7947.262460702891,7756.908868829768,7923.46826171875,187003900,BBCA,7254.851391601563,1.5243864480936065,100,792346.826171875
2025-10-24,7899.674081854229,7971.056678979418,7875.8798828125,7875.8798828125,133355100,BBCA,7285.783837890625,-0.6006003600237397,100,787587.98828125
2025-10-27,7923.468495625935,8018.645294372193,7804.497497193114,7947.2626953125,182275600,BBCA,7313.14716796875,0.9063471454888283,100,794726.26953125
2025-10-28,7947.262479937689,7994.850878021149,7852.085683770771,7875.8798828125,180270000,BBCA,7344.079614257813,-0.8982062785228395,100,787587.98828125
2025-10-29,7899.674197174782,8185.20458984375,7875.879997785702,8185.20458984375,239156800,BBCA,7396.42685546875,3.9274939642780504,100,818520.458984375
2025-10-30,8161.410174864828,8327.9695661886,8066.233379822673,8113.82177734375,259009800,BBCA,7445.2049560546875,-0.8720956417946124,100,811382.177734375
2025-10-31,8137.615976104289,8232.792771146444,8113.82177734375,8113.82177734375,177088000,BBCA,7492.7933349609375,0.0,100,811382.177734375
2025-11-03,8232.79296875,8232.79296875,8113.821972091762,8232.79296875,115007100,BBCA,7547.519995117187,1.4662780952183763,100,823279.296875
2025-11-04,8232.79296875,8280.381367413294,8208.998769418353,8232.79296875,155231500,BBCA,7598.6775390625,0.0,100,823279.296875
2025-11-05,8208.999233903556,8280.3818359375,8185.205033225575,8280.3818359375,125731500,BBCA,7661.732202148438,0.5780403730318184,100,828038.18359375
2025-11-06,8208.998809279057,8256.587208173429,8137.6162109375,8137.6162109375,89756900,BBCA,7709.32060546875,-1.7241430145212178,100,813761.62109375
2025-11-07,8137.615921064482,8256.5869140625,8137.615921064482,8256.5869140625,75241900,BBCA,7769.99580078125,1.4619846898787703,100,825658.69140625
2025-11-10,8256.587445050565,8256.587445050565,8161.41064453125,8161.41064453125,79897700,BBCA,7829.481298828125,-1.1527313952106155,100,816141.064453125
2025-11-11,8161.410471598308,8185.204671223958,7994.85107421875,7994.85107421875,130897600,BBCA,7884.207958984375,-2.0408184021975084,100,799485.107421875
2025-11-12,8018.645233513327,8137.616231043198,7994.851034007353,8090.02783203125,85415600,BBCA,7943.69345703125,1.1904756815223072,100,809002.783203125
2025-11-13,7994.8508395522385,8066.233436333955,7971.056640625,7971.056640625,104113800,BBCA,7994.8509765625,-1.4705906317800443,100,797105.6640625
2025-11-14,7971.057107172664,8090.028108772256,7971.057107172664,8018.6455078125,89815300,BBCA,8038.870263671875,0.5970208133381005,100,801864.55078125
2025-11-17,8090.0280441417635,8161.41064453125,8066.233844011935,8161.41064453125,129411100,BBCA,8072.182153320313,1.7804146171526813,100,816141.064453125
2025-11-18,8137.616271972656,8161.410471598308,7994.85107421875,7994.85107421875,119377900,BBCA,8068.613037109375,-2.0408184021975084,100,799485.107421875
2025-11-19,7947.262404360251,8090.02759725295,7923.468205544801,8066.2333984375,114209700,BBCA,8081.6998291015625,0.892853707418495,100,806623.33984375
2025-11-20,8066.233908452337,8185.204910051929,7994.851307492582,8018.6455078125,124087400,BBCA,8086.45869140625,-0.5899642159402196,100,801864.55078125
2025-11-21,7971.056874593099,8018.645273844401,7947.262674967448,7994.85107421875,103917100,BBCA,8092.407250976563,-0.296738814187103,100,799485.107421875
2025-11-24,7994.850801991151,8066.2333984375,7947.262404360251,8066.2333984375,279590600,BBCA,8098.355786132813,0.892853707418495,100,806623.33984375
2025-11-25,8066.233632525275,8090.02783203125,7971.056834501379,8090.02783203125,98807700,BBCA,8109.06318359375,0.2949881613685923,100,809002.783203125
2025-11-26,7994.851307492582,8042.439708132419,7971.057107172664,8018.6455078125,77094400,BBCA,8100.7352294921875,-0.882349550592676,100,801864.55078125
2025-11-27,8018.645057655312,8042.439256639453,7923.46826171875,7923.46826171875,71051300,BBCA,8091.217553710938,-1.1869491674250887,100,792346.826171875
2025-11-28,7923.46828089596,7947.262479937689,7875.8798828125,7875.8798828125,67559300,BBCA,8079.320458984375,-0.6006003600237397,100,787587.98828125
2025-12-01,8042.439473470052,8042.439473470052,7947.262674967448,7994.85107421875,76359200,BBCA,8067.423364257813,1.5105765092466639,100,799485.107421875
2025-12-02,7947.262441697761,8018.645038479477,7947.262441697761,7971.056640625,97044000,BBCA,8054.3365478515625,-0.2976219741038122,100,797105.6640625
2025-12-03,7999.798492799322,8047.701477786145,7951.8955078125,7951.8955078125,103550900,BBCA,8037.9122314453125,-0.24038384967488557,100,795189.55078125
2025-12-04,7975.847479637633,7999.798973570479,7880.04150390625,7880.04150390625,71410400,BBCA,8025.03349609375,-0.9036085023458318,100,788004.150390625
2025-12-05,7856.089537838855,7951.8955078125,7856.089537838855,7951.8955078125,71162300,BBCA,8009.79892578125,0.911848038752483,100,795189.55078125
2025-12-08,7999.798492799322,7999.798492799322,7903.992522825678,7951.8955078125,61745200,BBCA,7999.323168945312,0.0,100,795189.55078125
2025-12-09,7951.895634403935,7951.895634403935,7760.28369140625,7760.28369140625,113057200,BBCA,7987.594799804688,-2.4096370006119527,100,776028.369140625
2025-12-10,7760.284013399768,7832.138495005321,7688.429531794214,7736.33251953125,143418300,BBCA,7969.9100341796875,-0.3086378388656552,100,773633.251953125
2025-12-11,7832.138484191895,7856.089978027344,7568.6720520019535,7664.47802734375,140766000,BBCA,7954.581103515625,-0.9287927064419166,100,766447.802734375
2025-12-12,7568.6720520019535,7664.47802734375,7520.769064331055,7664.47802734375,100006800,BBCA,7936.872729492187,0.0,100,766447.802734375
2025-12-15,7592.623120411333,7951.8955078125,7592.623120411333,7951.8955078125,143105700,BBCA,7926.39697265625,3.7499941867320974,100,795189.55078125
2025-12-16,8023.750445953463,8023.750445953463,7688.429531794214,7736.33251953125,122332000,BBCA,7913.471044921875,-2.7108377879144108,100,773633.251953125
2025-12-17,7664.477706386293,7784.235170548579,7640.526213553836,7688.42919921875,89802700,BBCA,7894.580834960938,-0.6191993453172118,100,768842.919921875
2025-12-18,7688.429226096617,7903.992662342316,7688.429226096617,7832.13818359375,88497200,BBCA,7885.25546875,1.869159234627582,100,783213.818359375
2025-12-19,7856.089819487577,7880.041312839674,7712.380859375,7712.380859375,131069800,BBCA,7871.1319580078125,-1.5290501956363611,100,771238.0859375
2025-12-22,7712.380719012805,7832.13818359375,7688.429226096617,7832.13818359375,72424200,BBCA,7859.427197265625,1.5527931828363428,100,783213.818359375
2025-12-23,7760.283677716122,7784.235170548579,7640.526213553836,7688.42919921875,85044100,BBCA,7839.347265625,-1.834862728495168,100,768842.919921875
2025-12-24,7688.42919921875,7736.332184883665,7664.477706386293,7688.42919921875,71260500,BBCA,7822.836450195313,0.0,100,768842.919921875
2025-12-29,7688.42919921875,7688.42919921875,7616.574720721379,7688.42919921875,78399400,BBCA,7811.084497070313,0.0,100,768842.919921875
2025-12-30,7616.57505018866,7832.138495005321,7616.57505018866,7736.33251953125,101995600,BBCA,7804.10712890625,0.6230573121147831,100,773633.251953125
2026-01-02,7736.332184883665,7736.332184883665,7664.477706386293,7688.42919921875,68612400,BBCA,7788.78603515625,-0.6191993453172118,100,768842.919921875
2026-01-05,7664.478037925696,7760.284013399768,7664.478037925696,7736.33251953125,73408800,BBCA,7777.049829101563,0.6230573121147831,100,773633.251953125
2026-01-06,7832.13818359375,7832.13818359375,7736.332211928995,7832.13818359375,97624300,BBCA,7771.061962890625,1.2383860675666103,100,783213.818359375
2026-01-07,7784.235517817772,7832.138505619728,7688.429542213861,7808.18701171875,93152500,BBCA,7767.46923828125,-0.30580629852996477,100,780818.701171875
2026-01-08,7760.283846079193,7808.186832783385,7712.380859375,7712.380859375,79823700,BBCA,7755.493505859375,-1.2269961285502173,100,771238.0859375
2026-01-09,7784.2353515625,7832.138338341346,7712.380871394231,7784.2353515625,79484700,BBCA,7747.110498046875,0.9316771759288134,100,778423.53515625
2026-01-12,7736.332184883665,7760.283677716122,7664.477706386293,7688.42919921875,82935700,BBCA,7743.5177734375,-1.2307715275401976,100,768842.919921875
2026-01-13,7688.429531794214,7736.33251953125,7664.478037925696,7736.33251953125,80536300,BBCA,7743.5177734375,0.6230573121147831,100,773633.251953125
2026-01-14,7688.4295211792,7712.381015014649,7616.575039672852,7664.47802734375,105724300,BBCA,7743.5177734375,-0.9287927064419166,100,766447.802734375
2026-01-15,7664.478037925696,7832.138495005321,7640.526544057178,7736.33251953125,151753100,BBCA,7747.110498046875,0.9375001393591598,100,773633.251953125
2026-01-19,7736.332364783653,7784.2353515625,7640.526391225962,7784.2353515625,172100000,BBCA,7738.727490234375,0.6191930337833051,100,778423.53515625
2026-01-20,7712.381015014649,7784.235496520996,7664.47802734375,7664.47802734375,82672500,BBCA,7735.134765625,-1.538459704904882,100,766447.802734375
2026-01-21,7592.623501864346,7616.574995561079,7377.06005859375,7377.06005859375,301825600,BBCA,7719.56630859375,-3.75000055743665,100,737706.005859375
2026-01-22,7377.0597234987745,7448.914201325061,7281.253753063725,7329.15673828125,268025900,BBCA,7694.417236328125,-0.6493551622464566,100,732915.673828125
2026-01-23,7281.253753063725,7353.108230890012,7233.350767846201,7329.15673828125,202878600,BBCA,7675.256030273437,0.0,100,732915.673828125
2026-01-26,7233.350767846201,7353.108230890012,7209.399275237439,7329.15673828125,213044100,BBCA,7650.106958007813,0.0,100,732915.673828125
2026-01-27,7257.302231445313,7305.205216471354,7185.44775390625,7185.44775390625,259830900,BBCA,7624.9578857421875,-1.960784705618135,100,718544.775390625
2026-01-28,6754.321122247554,7089.642029025801,6634.5636555410365,6730.36962890625,1027287500,BBCA,7577.054907226562,-6.33333009418382,100,673036.962890625
2026-01-29,6395.048899332683,6969.884755452474,6107.630971272786,6898.0302734375,1432993400,BBCA,7537.5349609375,2.491106042841462,100,689803.02734375
2026-01-30,6898.030141469595,7281.254038217905,6898.030141469595,7089.64208984375,528434900,BBCA,7505.200439453125,2.777775811510952,100,708964.208984375
2026-02-02,7281.25390625,7281.25390625,7017.787482010691,7281.25390625,326948700,BBCA,7484.8416748046875,2.7027008412842557,100,728125.390625
2026-02-03,7281.253753063725,7329.15673828125,7065.6903195848645,7329.15673828125,206015400,BBCA,7464.482885742187,0.6578926191563195,100,732915.673828125
2026-02-04,7329.156766451322,7496.817215357071,7281.25378104968,7472.86572265625,193370800,BBCA,7446.519262695312,1.960784705618135,100,747286.572265625
2026-02-05,7472.86572265625,7592.623186160356,7472.86572265625,7472.86572265625,142332400,BBCA,7429.753198242188,0.0,100,747286.572265625
2026-02-06,7377.059891592019,7448.914371055578,7281.253918973941,7353.1083984375,176352600,BBCA,7411.789575195313,-1.60256223868267,100,735310.83984375
2026-02-09,7353.108201497396,7401.011186523438,7137.544768880209,7185.44775390625,174758300,BBCA,7381.8501953125,-2.2801329104148227,100,718544.775390625
2026-02-10,7185.44807561664,7233.351062787417,7137.545088445861,7161.49658203125,127704200,BBCA,7355.503564453125,-0.33332887100848696,100,716149.658203125
2026-02-11,7161.496414901426,7209.3994009542785,7089.641935822147,7137.544921875,213505000,BBCA,7325.564184570312,-0.334450486457627,100,713754.4921875
2026-02-12,7137.545065193046,7161.496558700405,6993.836104148891,7017.78759765625,237465300,BBCA,7293.229663085937,-1.6778503747376772,100,701778.759765625
2026-02-13,7017.787743462457,7017.787743462457,6898.0302734375,6898.0302734375,356015300,BBCA,7251.31455078125,-1.706482599426995,100,689803.02734375
2026-02-18,6921.981777545103,7065.690741784794,6921.981777545103,6969.884765625,125301200,BBCA,7210.597021484375,1.041666814136688,100,696988.4765625
2026-02-19,7017.787573837652,7017.787573837652,6874.07861328125,6874.07861328125,133463400,BBCA,7171.07705078125,-1.3745729745240465,100,687407.861328125
2026-02-20,6874.078459531791,6945.932938202855,6850.126966641436,6921.9814453125,122959500,BBCA,7148.3231201171875,0.6968618592562814,100,692198.14453125
2026-02-23,6993.8359375,7041.738923373288,6969.884444563357,6993.8359375,100443800,BBCA,7131.557080078125,1.0380624790053306,100,699383.59375
2026-02-24,6969.88443109321,7017.787416873919,6921.9814453125,6921.9814453125,159225400,BBCA,7111.198315429688,-1.0273974515505269,100,692198.14453125
2026-02-25,6969.884610641531,7065.690584670968,6945.933117134172,7017.78759765625,133278000,BBCA,7095.629858398437,1.384085656696299,100,701778.759765625
2026-02-26,7041.738923373288,7065.690416309932,6898.029965753425,6993.8359375,127811900,BBCA,7086.049267578125,-0.34129930299185984,100,699383.59375
2026-02-27,6898.030106707317,6969.884586985518,6874.07861328125,6874.07861328125,193104700,BBCA,7093.234716796875,-1.7123267587194513,100,687407.861328125
2026-03-02,6778.272615588857,6850.127095612767,6682.466642223643,6730.36962890625,156182700,BBCA,7084.8516845703125,-2.0905926809935416,100,673036.962890625
2026-03-03,6778.2724609375,6826.175446527164,6730.369475347836,6778.2724609375,103031100,BBCA,7069.283203125,0.7117414744282735,100,677827.24609375
2026-03-04,6778.272590553977,6778.272590553977,6538.757658025568,6586.66064453125,216518700,BBCA,7034.553540039063,-2.826853265496332,100,658666.064453125
2026-03-05,6682.466654173085,6826.175614477883,6658.515160788952,6802.22412109375,110256300,BBCA,7008.2069091796875,3.2727278388249292,100,680222.412109375
2026-03-06,6778.272446986607,6802.223939732143,6706.41796875,6706.41796875,102725700,BBCA,6969.884521484375,-1.408453332883497,100,670641.796875
2026-03-09,6610.612137784091,6658.515124289773,6538.757658025568,6586.66064453125,150426400,BBCA,6925.574267578125,-1.7857122054841357,100,658666.064453125
2026-03-10,6658.515302979391,6754.321278561828,6634.563809083781,6682.466796875,129977900,BBCA,6892.0421875,1.454548177205628,100,668246.6796875
2026-03-11,6682.466775412088,6706.4182692307695,6538.7578125,6538.7578125,91723400,BBCA,6859.707690429687,-2.1505379486839282,100,653875.78125
2026-03-12,6538.75782311481,6730.369773975317,6538.75782311481,6610.6123046875,98787400,BBCA,6832.1634765625,1.098901263021812,100,661061.23046875
2026-03-13,6562.709151278409,6730.369604048296,6562.709151278409,6586.66064453125,107940600,BBCA,6804.6192626953125,-0.3623213562118366,100,658666.064453125
2026-03-16,6562.709295428241,6586.660789207176,6419.000332754629,6466.9033203125,127757500,BBCA,6777.075048828125,-1.8181796616193013,100,646690.33203125
2026-03-17,6466.902999596402,6538.757477369696,6466.902999596402,6490.8544921875,160903900,BBCA,6756.716259765625,0.37036539265662416,100,649085.44921875
2026-03-25,6395.048859969429,6634.563798545063,6395.048859969429,6610.6123046875,314281100,BBCA,6738.75263671875,1.8450238353693305,100,661061.23046875
2026-03-26,6610.612137784091,6682.466617542614,6562.709151278409,6586.66064453125,145934900,BBCA,6724.38173828125,-0.3623213562118366,100,658666.064453125
2026-03-27,6490.85447761194,6562.70895522388,6419.0,6419.0,283556500,BBCA,6699.232666015625,-2.5454574568139376,100,641900.0
2026-03-30,6400.0,6500.0,6350.0,6450.0,242278100,BBCA,6672.040869140625,0.482941268110304,100,645000.0
2026-03-31,6450.0,6550.0,6450.0,6450.0,150657800,BBCA,6648.441796875,0.0,100,645000.0
2026-04-01,6550.0,6650.0,6500.0,6500.0,132798100,BBCA,6622.552416992187,0.7751937984496138,100,650000.0
2026-04-02,6550.0,6600.0,6500.0,6575.0,72725400,BBCA,6601.610620117188,1.1538461538461497,100,657500.0
2026-04-06,6600.0,6625.0,6450.0,6500.0,57914600,BBCA,6582.906689453125,-1.1406844106463865,100,650000.0
2026-04-07,6500.0,6525.0,6450.0,6500.0,65168700,BBCA,6571.388208007813,0.0,100,650000.0
2026-04-08,6650.0,6850.0,6625.0,6750.0,163594000,BBCA,6569.974584960937,3.8461538461538547,100,675000.0
2026-04-09,6775.0,6800.0,6450.0,6475.0,182409800,BBCA,6564.391552734375,-4.074074074074074,100,647500.0
2026-04-10,6525.0,6700.0,6475.0,6700.0,167336100,BBCA,6559.280346679688,3.474903474903468,100,670000.0
2026-04-13,6650.0,6700.0,6575.0,6575.0,81955300,BBCA,6552.709448242187,-1.8656716417910446,100,657500.0
2026-04-14,6675.0,6800.0,6675.0,6750.0,105010900,BBCA,6560.876416015625,2.6615969581748944,100,675000.0
2026-04-15,6775.0,6800.0,6550.0,6550.0,104880600,BBCA,6554.253076171875,-2.9629629629629672,100,655000.0
2026-04-16,6575.0,6650.0,6500.0,6525.0,122416100,BBCA,6553.565185546875,-0.3816793893129722,100,652500.0
2026-04-17,6500.0,6550.0,6425.0,6425.0,156827000,BBCA,6544.2845703125,-1.532567049808431,100,642500.0
2026-04-20,6450.0,6575.0,6425.0,6475.0,137435700,BBCA,6538.7015380859375,0.7782101167315147,100,647500.0
2026-04-21,6475.0,6525.0,6425.0,6500.0,112151900,BBCA,6540.356372070312,0.38610038610038533,100,650000.0
2026-04-22,6475.0,6525.0,6450.0,6450.0,95673700,BBCA,6538.313647460937,-0.7692307692307665,100,645000.0
2026-04-23,6450.0,6550.0,6425.0,6425.0,95913400,BBCA,6529.033032226563,-0.3875968992248069,100,642500.0
2026-04-24,6400.0,6425.0,6050.0,6050.0,435004800,BBCA,6502.2,-5.836575875486383,100,605000.0
2026-04-27,6025.0,6050.0,5950.0,5975.0,273263100,BBCA,6480.0,-1.2396694214875992,100,597500.0
2026-04-28,6025.0,6075.0,5950.0,6000.0,174091200,BBCA,6457.5,0.4184100418409997,100,600000.0
2026-04-29,6000.0,6050.0,5950.0,5975.0,176050900,BBCA,6433.75,-0.4166666666666652,100,597500.0
2026-04-30,5950.0,5975.0,5800.0,5850.0,303405400,BBCA,6401.25,-2.092050209205021,100,585000.0
2026-05-04,5800.0,5950.0,5800.0,5900.0,207566700,BBCA,6367.5,0.8547008547008517,100,590000.0
2026-05-05,5900.0,6075.0,5875.0,5950.0,179928300,BBCA,6340.0,0.8474576271186418,100,595000.0
2026-05-06,5950.0,6000.0,5900.0,5950.0,90843100,BBCA,6312.5,0.0,100,595000.0
2026-05-07,6000.0,6325.0,6000.0,6225.0,238690900,BBCA,6286.25,4.621848739495804,100,622500.0
2026-05-08,6225.0,6425.0,6175.0,6175.0,201784700,BBCA,6271.25,-0.8032128514056214,100,617500.0
2026-05-11,6225.0,6275.0,6100.0,6150.0,126301300,BBCA,6243.75,-0.4048582995951455,100,615000.0
2026-05-12,6125.0,6150.0,6050.0,6125.0,107394400,BBCA,6221.25,-0.40650406504064707,100,612500.0
2026-05-13,6125.0,6200.0,6025.0,6100.0,147339600,BBCA,6188.75,-0.40816326530612734,100,610000.0
2024-01-02,4333.390625,4333.390625,4272.924709302326,4333.390625,20147500,BBNI,,,80,346671.25
2024-01-03,4333.390166380695,4353.54546948014,4293.0795601818045,4313.23486328125,27547700,BBNI,,-0.4651268132272235,80,345058.7890625
2024-01-04,4313.235512869699,4575.254492623466,4293.080206734794,4514.78857421875,77162400,BBNI,,4.672912960370779,80,361183.0859375
2024-01-05,4575.254525907371,4635.720444751962,4494.63330078125,4494.63330078125,69463500,BBNI,,-0.44642784719963746,80,359570.6640625
2024-01-08,4494.63330078125,4555.099219625841,4474.47799449972,4494.63330078125,60606600,BBNI,,0.0,80,359570.6640625
2024-01-09,4514.788509402655,4555.09912109375,4514.788509402655,4555.09912109375,34897000,BBNI,,1.3452892876041789,80,364407.9296875
2024-01-10,4534.943880353655,4575.254492623466,4494.633268083845,4514.78857421875,37988500,BBNI,,-0.8849543292774875,80,361183.0859375
2024-01-11,4555.099186488561,4595.409798758371,4494.633268083845,4514.78857421875,22855800,BBNI,,0.0,80,361183.0859375
2024-01-12,4514.78857421875,4555.099186488561,4494.633268083845,4514.78857421875,40942900,BBNI,,0.0,80,361183.0859375
2024-01-15,4555.098663194444,4575.253967013889,4514.788055555556,4534.943359375,51408800,BBNI,,0.44641703204757466,80,362795.46875
2024-01-16,4534.943880353655,4534.943880353655,4494.633268083845,4514.78857421875,37795700,BBNI,,-0.44443300740646396,80,361183.0859375
2024-01-17,4514.788640202703,4534.943946632179,4414.012108055321,4474.47802734375,61481200,BBNI,,-0.8928556943992749,80,357958.2421875
2024-01-18,4474.47802734375,4514.788640202703,4414.012108055321,4474.47802734375,33241700,BBNI,,0.0,80,357958.2421875
